Post Code,City Name,State,Deliverya,Deliveryb,Satchel,Local,Price,p1,p2,p3,p4,p5
0078,PRETORIA SOUTH,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0078,PRETORIA-SUID,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0078,TSHWANE SOUTH,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0078,TSHWANE-SUID,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0079,E-FREEDOM SAVE,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0080,BLOED STRAAT WINKELSENTRUM,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0080,BLOED STREET MALL,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0080,FLEXI FREEDOM SILVER,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,ALKANTRANT,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,ALPHEN PARK,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,ALPHENPARK,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,ASHLEA GARDENS,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,BRONBERG,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,EQUESTRIA EXT 111,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,EQUESTRIA UIT 111,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 1,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 2,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 24,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 28,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 3,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 32,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 34,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 37,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 4,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 48,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 6,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 7,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 70,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 71,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 8,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN EXT 9,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 1,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 2,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 24,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 28,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 3,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 32,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 34,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 37,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 4,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 48,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 6,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 7,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 70,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 71,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 8,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,FAERIE GLEN UIT 9,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EAST,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 1,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 10,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 11,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 12,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 13,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 14,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 15,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 16,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 17,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 2,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
0081,GARSFONTEIN EXT 3,Gauteng,PRY,1,2 to 1,A3 Red,A5 Blue,A4 Blue,A3 Blue,A2 Blue,R32
